170	84
171	93
172	104
173	73
174	90
174	123
175	16
175	80
175	99
176	7
177	140
178	3
178	13
178	28
178	38
178	79
178	97
178	120
178	138
178	146
179	10
179	18
179	77
179	81
179	82
179	110
180	117
181	70
182	159
183	3
183	10
183	79
183	178
184	83
185	162
186	180
187	123
188	6
188	11
188	21
188	32
188	48
188	67
188	95
188	96
188	103
189	141
189	164
190	20
190	89
190	121
191	90
192	61
193	1
193	13
193	38
193	62
193	120
193	178
194	32
194	39
194	103
194	130
195	45
196	10
196	15
196	16
196	23
196	38
196	47
196	79
196	80
196	99
196	105
196	141
196	175
196	183
197	108
198	134
199	14
200	13
201	24
201	29
202	5
203	94
203	148
204	114
205	40
205	93
205	171
206	1
207	69
207	87
207	102
208	45
209	63
210	147
211	1
211	3
212	185
213	157
214	37
215	162
215	185
216	11
216	13
216	124
216	200
217	0
217	1
218	38
218	79
218	105
218	145
218	154
218	178
218	183
219	187
220	162
220	185
220	215
221	193
222	198
223	63
223	76
223	127
224	111
225	34
226	2
226	6
226	14
226	32
226	88
226	108
226	134
226	199
227	35
227	92
227	104
227	172
228	3
228	4
228	5
228	8
228	74
228	90
228	191
229	0
229	2
229	3
229	4
229	6
229	7
229	9
229	10
229	11
229	13
229	15
229	21
229	23
229	24
229	32
229	33
229	38
229	41
229	78
229	79
229	85
229	96
229	121
229	137
229	158
229	160
229	166
229	183
229	188
229	196
229	218
230	227
231	168
232	66
233	203
234	1
234	2
234	11
234	12
234	15
234	16
234	20
234	22
234	33
234	47
234	142
234	169
234	229
235	92
235	227
235	230
236	175
237	132
238	193
238	221
239	159
239	182
240	110
240	126
241	7
241	34
241	43
241	160
241	225
242	110
243	42
244	103
245	103
245	244
246	242
247	4
247	8
248	86
248	94
248	148
249	2
249	9
249	32
250	178
250	183
250	218
251	5
251	202
252	154
252	218
253	51
254	142
254	229
254	234
255	30
256	32
256	129
256	226
257	157
258	184
259	74
259	90
259	228
260	0
260	1
260	2
260	3
260	217
261	227
261	230
262	83
262	184
263	191
264	34
264	58
264	107
264	117
265	25
266	16
266	20
267	0
267	35
267	92
267	104
267	227
268	236
269	92
270	154
271	51
272	192
273	47
274	0
275	212
276	50
277	1
277	2
277	11
277	188
277	229
278	173
279	273
280	6
280	34
280	58
280	229
281	105
282	0
282	1
282	2
282	3
282	5
282	9
282	10
282	11
282	13
282	15
282	17
282	20
282	23
282	24
282	28
282	33
282	38
282	46
282	47
282	57
282	61
282	63
282	73
282	79
282	85
282	97
282	99
282	113
282	120
282	121
282	122
282	138
282	145
282	150
282	153
282	156
282	162
282	165
282	178
282	183
282	193
282	196
282	218
282	229
282	234
282	238
283	282
284	255
285	188
286	77
287	242
288	168
289	35
290	267
291	202
292	19
293	255
293	284
294	69
294	87
294	207
295	213
296	204
297	191
298	145
298	218
298	282
299	190
300	12
301	0
301	1
301	2
301	9
301	33
301	46
301	118
301	145
301	160
301	229
301	282
301	283
301	298
302	266
303	68
304	5
304	25
304	116
305	86
305	94
306	3
306	4
306	5
306	15
306	20
306	24
306	33
306	55
306	79
306	158
306	218
306	229
306	282
306	298
307	32
307	88
307	108
307	129
307	199
307	226
307	256
308	119
309	78
310	34
310	280
311	4
311	15
311	53
312	130
313	147
314	212
315	198
315	222
316	32
316	134
316	226
316	307
317	290
318	32
318	39
319	232
320	69
321	5
321	30
321	79
321	183
322	129
323	236
323	268
324	169
325	2
325	12
325	300
326	29
326	201
327	157
327	257
328	279
329	328
330	285
331	279
331	328
332	273
333	294
334	1
334	2
335	222
336	209
337	240
338	302
339	107
339	264
340	258
341	306
342	321
343	132
344	63
344	76
344	223
345	130
345	312
346	12
347	23
347	61
347	73
347	109
347	229
348	124
349	187
349	219
350	69
350	320
351	18
352	5
352	8
352	155
353	302
354	208
355	298
356	55
357	245
358	198
359	272
360	189
361	29
361	201
361	326
362	94
362	148
362	203
362	248
362	305
363	84
363	170
364	5
364	25
364	116
364	121
364	265
364	304
365	17
366	363
367	251
368	162
368	185
368	212
368	215
368	220
368	314
369	261
370	143
371	68
371	303
372	0
372	1
372	3
372	8
372	10
372	11
372	90
372	121
372	122
372	183
372	228
372	282
373	1
373	2
373	157
373	213
373	295
374	64
374	154
374	252
375	71
375	168
375	231
376	0
376	2
376	12
376	41
376	59
376	75
376	122
376	169
376	324
376	372
377	1
377	2
377	59
377	75
377	115
377	122
377	376
378	118
379	2
379	7
379	9
379	33
379	37
379	176
379	193
379	196
379	214
379	229
379	282
379	306
380	326
381	13
381	86
381	94
381	148
381	203
381	248
381	305
381	362
382	6
382	11
382	32
382	34
382	48
382	96
382	160
382	188
382	234
383	159
383	182
383	239
384	0
384	1
384	2
384	8
384	10
384	11
384	12
384	22
384	33
384	38
384	78
384	88
384	115
384	169
384	228
384	234
384	247
384	259
384	300
384	325
384	372
384	382
385	24
385	54
385	84
386	181
387	10
387	196
388	312
389	331
390	302
390	353
391	361
392	7
393	49
394	279
395	103
396	337
397	387
398	360
399	361
400	62
401	38
401	57
401	97
402	204
403	311
404	94
405	14
405	152
406	39
406	130
407	41
407	55
407	101
407	122
407	376
408	299
409	147
410	131
411	210
412	382
413	346
414	47
414	273
415	7
415	166
415	225
415	241
416	28
417	292
418	49
418	393
419	1
419	2
419	3
419	8
419	9
419	24
419	85
419	113
419	118
419	145
419	229
419	282
419	283
420	285
420	330
421	13
421	38
421	48
421	124
421	193
421	216
422	321
422	342
423	94
423	381
423	404
424	232
424	319
425	194
426	152
427	176
427	379
428	403
429	112
429	140
430	14
430	32
430	108
430	134
430	137
430	199
430	226
430	307
430	316
431	94
432	255
433	6
433	14
433	199
433	226
433	430
434	176
435	159
436	0
436	2
436	3
436	4
436	11
436	15
436	16
436	20
436	48
436	80
436	99
436	111
436	217
436	266
436	282
437	135
437	147
437	409
438	436
439	359
440	308
441	184
441	258
442	308
442	440
443	50
443	52
443	69
443	102
443	294
444	3
444	4
444	5
444	8
444	11
444	74
444	90
444	103
444	228
444	259
445	320
445	350
446	261
447	32
447	39
447	130
447	382
448	437
449	131
449	410
450	86
450	94
450	305
451	192
451	272
452	219
453	1
453	2
453	157
453	257
454	437
454	448
455	63
455	76
455	83
455	184
455	258
455	262
456	315
457	24
457	54
457	112
458	285
458	330
458	420
459	288
460	370
461	225
461	241
461	415
462	284
463	140
463	177
463	429
464	440
465	341
466	1
466	2
466	5
466	13
466	86
466	94
466	148
466	155
466	248
466	305
466	381
466	423
466	450
467	103
468	165
469	42
470	260
471	21
472	111
473	199
474	149
475	222
475	335
476	430
476	433
477	322
478	4
478	8
478	38
478	48
478	352
478	382
478	384
479	378
480	192
480	272
480	451
481	29
482	319
483	1
484	102
485	69
486	286
487	8
487	13
487	28
487	31
487	146
487	178
487	282
488	440
488	464
489	242
490	268
490	323
491	234
492	92
492	235
492	269
493	258
494	95
495	28
495	416
496	460
497	79
497	321
497	342
498	84
499	88
499	108
499	226
500	82
501	97
501	120
502	39
502	130
502	406
502	447
503	234
504	5
504	25
504	116
504	265
504	304
504	364
505	167
506	351
507	137
507	229
508	291
509	112
509	140
509	161
509	457
509	463
510	446
511	406
512	236
513	16
513	20
513	63
513	76
513	100
513	127
513	175
514	0
514	1
514	2
514	3
514	4
514	5
514	6
514	8
514	10
514	11
514	13
514	15
514	17
514	20
514	22
514	23
514	24
514	28
514	31
514	33
514	38
514	39
514	41
514	46
514	47
514	48
514	78
514	79
514	97
514	103
514	115
514	120
514	121
514	130
514	138
514	146
514	178
514	183
514	188
514	196
514	234
514	282
514	283
514	285
514	298
514	301
514	306
514	309
514	372
514	379
514	382
514	384
514	387
514	406
514	436
514	438
514	447
514	478
514	487
514	491
514	503
515	14
515	136
515	199
515	473
516	334
517	1
517	23
518	1
518	150
519	38
519	57
519	97
519	120
519	282
519	501
520	71
520	168
520	231
520	375
521	48
521	217
521	436
522	210
522	411
523	185
523	212
523	275
523	314
523	368
524	261
524	446
525	2
525	88
525	108
525	134
525	197
526	391
527	409
527	437
527	448
527	454
528	356
529	160
529	229
529	241
529	254
529	419
530	1
530	2
530	23
530	38
530	57
530	61
530	79
530	105
530	122
530	138
530	145
530	154
530	165
530	178
530	218
530	229
530	281
530	282
530	283
530	321
530	342
530	419
530	487
530	497
530	529
531	97
532	367
533	441
534	135
534	147
534	210
534	313
535	25
535	121
535	304
535	364
536	242
536	287
537	388
538	489
539	169
540	475
541	32
541	34
542	84
543	276
544	401
545	104
545	227
546	380
547	296
548	499
549	294
550	38
551	2
551	436
552	311
552	403
552	428
553	348
554	104
554	172
555	226
555	256
555	307
555	316
555	430
555	433
555	476
555	499
556	202
557	398
558	90
558	174
558	191
558	263
559	509
560	15
560	53
560	514
561	422
562	44
562	64
562	154
562	270
563	316
564	139
565	65
566	50
566	52
566	102
566	294
566	443
567	290
567	317
568	233
569	261
570	425
571	493
572	293
573	2
573	12
573	79
573	234
573	254
573	321
573	497
573	514
574	363
574	366
575	540
576	11
577	411
578	496
579	3
579	4
579	5
579	60
579	79
580	481
581	107
581	117
581	264
581	339
582	118
582	378
583	100
584	48
585	87
585	207
585	294
586	133
587	21
588	577
589	157
589	257
590	62
590	193
590	400
590	421
591	336
592	35
592	51
592	149
592	253
592	271
592	474
593	320
594	205
595	352
595	478
595	514
595	560
596	427
597	38
597	57
597	79
597	306
597	341
597	465
597	497
597	514
597	530
597	573
598	251
598	367
599	0
599	2
599	3
599	6
599	12
599	14
599	15
599	20
599	23
599	24
599	28
599	32
599	33
599	43
599	47
599	48
599	59
599	79
599	97
599	118
599	120
599	122
599	136
599	145
599	146
599	160
599	166
599	178
599	183
599	193
599	199
599	218
599	225
599	226
599	229
599	234
599	241
599	254
599	282
599	301
599	307
599	316
599	325
599	382
599	415
599	430
599	433
599	436
599	438
599	461
599	476
599	487
599	501
599	514
599	519
599	521
599	555
599	563
599	573
599	597
600	545
601	9
601	32
601	194
601	226
602	514
603	16
604	312
604	345
604	388
605	0
605	1
605	3
605	5
605	10
605	18
605	77
605	79
605	81
605	110
605	183
605	218
605	242
606	348
606	553
607	39
608	152
609	162
609	185
609	212
609	275
609	314
609	368
609	523
610	51
610	253
610	271
610	592
611	0
611	35
611	92
611	104
611	227
611	235
611	267
611	290
612	450
613	491
614	317
615	68
615	303
615	371
616	4
616	79
617	534
618	50
618	52
618	69
618	87
618	102
618	207
618	294
618	443
618	484
618	566
618	585
619	541
620	269
620	492
621	237
622	320
622	350
622	445
622	593
623	135
623	147
623	409
623	437
623	527
623	534
624	192
624	272
624	451
624	480
625	0
625	1
625	2
625	3
625	4
625	5
625	10
625	13
625	15
625	16
625	17
625	18
625	20
625	22
625	33
625	63
625	76
625	81
625	89
625	121
625	127
625	179
625	183
625	267
625	513
625	514
625	535
625	563
625	579
625	595
625	599
625	605
626	1
626	2
626	157
626	213
627	113
628	326
629	66
629	232
630	1
630	2
630	41
630	59
630	377
631	450
631	612
632	37
633	416
634	98
635	56
636	13
636	28
636	416
636	495
636	633
637	440
637	442
638	2
638	334
638	516
639	0
639	1
639	2
639	3
639	4
639	5
639	8
639	9
639	15
639	16
639	17
639	20
639	24
639	30
639	33
639	63
639	79
639	121
639	176
639	183
639	282
639	283
639	301
639	304
639	321
639	364
639	379
639	427
639	434
639	514
639	563
639	596
639	597
639	625
639	626
640	482
641	62
641	193
641	216
641	221
641	238
641	400
641	421
641	590
642	3
642	10
642	18
642	19
642	292
643	50
643	52
643	69
643	102
643	294
643	320
643	350
643	443
643	485
643	566
644	180
645	630
646	107
646	339
647	526
648	430
649	541
650	9
650	301
651	147
651	210
651	313
651	522
652	338
653	523
653	609
654	434
655	520
656	55
657	208
658	190
658	299
659	236
660	173
660	278
661	131
662	63
662	535
662	625
663	113
663	282
664	587
665	652
666	74
667	360
667	398
668	145
668	218
668	250
669	1
669	334
670	6
670	9
670	21
670	32
670	37
670	163
670	471
671	280
672	303
673	1
673	2
673	3
673	4
673	5
673	10
673	13
673	24
673	32
673	38
673	78
673	79
673	122
673	138
673	164
673	372
673	626
673	639
674	430
674	648
675	9
676	95
676	103
676	494
677	574
678	255
678	284
679	267
680	0
680	1
680	122
680	217
680	372
681	18
681	42
681	77
682	201
683	473
684	74
684	666
685	241
686	652
687	305
687	362
688	323
688	490
689	93
689	205
690	182
691	177
691	463
692	569
693	0
693	1
693	2
693	24
693	35
693	51
693	66
693	154
693	253
693	592
693	610
694	178
695	14
695	433
695	555
695	599
695	625
696	269
697	1
697	2
697	626
698	63
698	100
698	455
698	513
699	0
699	1
699	2
699	4
699	11
699	12
699	13
699	33
699	145
699	188
699	200
699	216
699	218
699	282
699	641
700	537
701	23
701	61
701	73
701	98
702	585
703	131
703	661
704	1
704	2
704	32
704	48
704	75
704	96
704	122
704	129
704	137
704	169
704	334
704	376
704	430
704	483
705	137
706	10
706	42
706	243
707	644
708	26
708	36
709	96
709	229
709	347
710	232
710	319
710	424
710	482
710	629
710	640
711	2
711	12
711	346
711	413
712	175
712	236
712	659
713	451
714	106
715	404
715	423
716	245
716	357
717	630
717	645
718	287
719	183
720	97
721	25
721	304
722	144
723	435
724	35
724	92
724	269
724	611
725	343
726	231
727	6
727	14
727	131
728	619
729	512
730	456
731	679
732	524
733	39
733	178
733	379
733	406
733	497
733	502
733	514
733	530
733	560
733	597
734	514
735	0
735	1
735	2
735	3
735	5
735	10
735	11
735	13
735	22
735	23
735	24
735	28
735	33
735	78
735	145
735	160
735	188
735	218
735	229
735	282
735	298
735	306
735	347
735	379
735	384
735	436
735	444
735	466
735	478
735	483
735	497
735	514
735	551
735	573
735	597
735	599
735	699
735	709
736	110
737	387
738	28
738	416
738	495
738	633
738	636
739	255
739	284
739	678
740	592
741	14
741	50
741	52
741	69
741	102
741	320
741	350
741	443
741	445
741	485
741	593
741	622
741	643
742	266
742	302
742	390
743	662
744	427
745	444
746	0
746	1
746	2
746	3
746	38
746	138
746	228
746	259
746	282
746	384
746	444
746	514
746	519
746	735
746	745
747	311
747	403
747	552
748	284
749	113
749	663
750	0
750	44
751	559
752	64
753	681
754	34
754	107
754	117
754	264
754	339
754	581
754	646
755	13
755	79
755	86
755	94
755	148
755	203
755	248
755	305
755	450
755	612
756	83
756	184
757	644
757	707
758	383
759	2
759	32
759	39
759	130
759	345
759	406
759	447
759	502
759	511
759	514
760	467
761	538
762	14
762	43
762	50
762	65
762	136
762	178
762	226
762	229
762	276
762	306
762	307
762	341
762	379
762	433
762	465
762	514
762	555
762	573
762	597
762	599
762	639
762	695
762	735
763	366
764	165
765	758
766	1
766	59
766	75
766	115
766	377
766	630
766	645
766	717
767	273
767	279
767	331
767	389
768	3
768	5
768	25
768	116
768	143
768	202
768	251
768	304
768	367
768	370
768	535
768	598
769	97
769	519
770	166
771	546
772	560
773	125
774	654
775	198
775	222
775	315
775	456
775	730
776	375
777	558
778	23
778	61
778	73
778	173
779	405
780	0
780	1
780	2
780	150
780	518
781	162
782	179
783	772
784	103
784	244
784	245
784	357
785	369
786	175
786	712
787	475
788	255
789	276
789	762
790	63
790	83
790	756
791	195
792	559
792	751
793	482
793	629
793	710
794	486
795	0
795	35
795	44
795	750
796	653
797	241
797	415
797	461
797	599
798	530
798	597
798	733
799	5
799	25
799	116
799	304
799	364
799	535
799	768
800	279
800	328
800	331
800	389
800	767
801	690
802	29
802	49
802	326
802	628
803	171
804	547
805	544
806	178
807	62
807	400
808	537
808	700
809	277
810	34
810	58
810	65
810	160
810	280
810	310
810	671
811	338
812	48
813	64
813	154
813	252
813	374
814	287
815	361
815	391
815	399
816	482
816	793
817	66
817	232
817	629
817	693
817	710
818	776
819	51
819	66
819	232
819	474
819	592
819	693
819	817
820	297
821	791
822	44
822	60
823	771
824	4
824	38
825	145
825	430
825	599
825	648
825	674
826	50
826	52
826	69
826	87
827	388
828	246
829	0
829	1
829	2
829	3
829	10
829	13
829	18
829	28
829	79
829	81
829	85
829	113
829	122
829	145
829	178
829	179
829	183
829	228
829	229
829	260
829	277
829	334
829	352
829	372
829	382
829	384
829	470
829	478
829	514
829	595
829	599
829	602
829	625
829	673
829	735
829	746
829	762
829	806
829	809
830	747
831	25
831	68
831	371
831	615
832	243
833	780
834	156
834	162
834	185
834	212
834	220
834	275
834	282
834	314
834	523
834	609
834	653
834	699
834	735
835	44
835	60
836	0
836	1
836	2
836	3
836	5
836	13
836	30
836	79
836	115
836	229
836	529
836	829
837	97
838	421
839	284
839	748
840	0
840	24
840	54
840	79
840	84
840	385
841	10
841	243
841	706
841	832
842	430
842	555
842	695
843	461
844	388
844	604
844	827
845	643
846	57
847	223
847	344
848	103
848	132
848	343
848	725
849	0
849	1
849	2
849	3
849	5
849	11
849	13
849	15
849	16
849	17
849	20
849	22
849	23
849	24
849	28
849	33
849	38
849	39
849	41
849	46
849	47
849	48
849	63
849	78
849	79
849	80
849	103
849	130
849	169
849	178
849	211
849	217
849	234
849	282
849	321
849	376
849	382
849	384
849	406
849	436
849	511
849	514
849	521
849	560
849	573
849	597
849	599
849	625
849	630
849	639
849	662
849	695
849	733
849	735
849	738
849	759
849	762
849	772
849	783
849	789
849	798
849	829
849	836
850	1
850	32
850	39
850	103
850	194
850	260
850	425
850	601
851	833
852	510
853	6
853	34
853	43
853	160
853	264
853	280
853	339
853	581
853	646
853	754
854	95
854	494
854	676
855	747
855	830
856	2
856	22
856	24
856	33
856	47
856	71
856	99
856	234
857	510
858	190
858	299
858	408
859	162
859	781
860	1
860	2
860	157
860	213
860	257
860	453
860	589
860	626
860	639
861	774
862	335
862	475
863	6
863	58
863	107
863	117
863	160
863	180
863	264
863	301
863	339
863	581
863	646
863	754
863	810
863	853
864	38
865	237
866	0
866	6
866	14
866	199
866	254
866	316
866	419
866	430
866	433
866	476
866	529
866	555
866	563
866	573
866	599
866	625
866	695
866	762
866	829
866	842
866	849
867	24
867	54
867	84
867	112
867	429
868	383
868	758
868	765
869	0
869	33
869	35
869	51
869	66
869	232
869	319
869	482
869	629
869	693
869	710
869	793
869	816
869	817
869	819
870	204
871	651
872	36
873	639
874	208
875	236
875	323
875	490
875	688
876	606
877	275
878	57
878	97
878	282
878	769
879	477
880	426
881	129
882	806
883	879
884	159
884	182
884	239
884	383
884	690
885	740
886	0
886	35
886	51
886	149
886	474
887	241
887	415
887	461
887	599
887	797
888	3
888	4
888	8
888	103
888	444
888	745
889	45
889	208
890	112
890	140
890	457
890	463
890	509
890	691
891	223
892	422
892	561
893	260
893	850
894	681
894	753
895	873
896	800
897	21
897	471
898	231
899	104
899	172
899	227
899	230
899	235
899	261
899	611
900	891
901	704
902	97
902	837
903	333
904	388
904	537
905	337
906	582
907	69
908	74
908	90
909	598
910	622
911	9
911	121
911	470
911	626
911	639
911	697
911	829
911	849
911	860
911	866
911	873
912	1
912	2
912	9
912	14
912	50
912	117
912	145
912	157
912	160
912	298
912	301
912	306
912	339
912	355
912	419
912	427
912	514
912	529
912	599
912	626
912	639
912	646
912	650
912	697
912	735
912	754
912	762
912	810
912	825
912	853
912	860
912	863
912	866
912	873
912	895
912	911
913	804
914	317
915	500
916	321
916	342
917	24
917	33
917	41
917	85
917	145
917	229
918	32
918	96
918	122
918	137
918	160
918	188
918	382
918	529
918	704
918	709
918	735
918	834
918	863
918	901
919	761
920	796
921	138
922	450
923	135
923	534
924	60
925	278
926	103
926	132
926	343
926	725
927	90
927	174
927	191
927	263
927	372
927	558
928	767
929	405
929	779
930	317
931	175
932	253
932	693
932	869
933	821
934	43
934	65
935	681
935	753
935	894
936	682
937	676
938	387
938	397
938	737
939	237
940	34
940	58
940	225
941	773
942	353
943	445
944	516
945	273
946	636
946	738
946	849
947	859
948	833
948	851
949	250
950	573
951	175
952	0
952	1
952	2
952	3
952	122
952	150
952	282
952	436
952	518
952	551
952	599
952	735
952	738
952	797
952	849
952	887
953	130
953	194
953	511
953	514
953	601
953	602
953	759
953	849
954	619
954	728
955	189
955	360
955	398
956	339
957	170
958	932
959	383
959	758
959	765
959	868
959	884
960	729
961	30
961	255
961	284
961	462
962	815
963	175
964	649
965	66
965	232
966	845
967	865
968	18
968	19
968	72
969	542
970	5
970	304
970	367
970	532
970	598
970	768
971	489
972	0
972	1
972	2
972	3
972	6
972	7
972	9
972	11
972	21
972	23
972	24
972	32
972	33
972	34
972	38
972	48
972	54
972	58
972	73
972	84
972	96
972	97
972	107
972	109
972	117
972	118
972	137
972	138
972	146
972	159
972	178
972	229
972	259
972	282
972	301
972	347
972	384
972	429
972	457
972	478
972	487
972	514
972	519
972	530
972	599
972	602
972	605
972	626
972	650
972	709
972	735
972	746
972	754
972	769
972	840
972	863
972	867
972	912
972	921
973	379
973	427
973	744
973	912
974	56
974	635
975	453
975	860
975	912
976	359
976	439
977	1
977	59
978	404
979	534
979	617
980	805
981	149
982	892
983	58
983	176
983	427
983	434
983	863
983	912
984	165
984	468
985	242
985	489
986	575
987	2
987	9
987	21
987	32
987	37
987	96
987	471
987	670
987	897
988	576
989	374
990	97
990	138
990	531
991	350
992	255
992	284
992	293
993	312
993	388
993	537
993	604
993	827
994	23
994	61
995	700
996	255
996	284
996	293
996	572
996	678
996	739
996	961
996	992
997	228
998	470
999	511
1000	662
1000	743
1001	733
1002	159
1002	182
1002	690
1003	138
1004	0
1004	138
1004	159
1004	746
1004	972
1005	614
1006	8
1006	74
1006	90
1006	119
1006	191
1006	228
1006	263
1006	297
1006	558
1006	684
1006	820
1006	908
1006	927
1007	145
1008	81
1009	78
1010	175
1011	488
1012	366
1012	763
1013	0
1013	22
1013	78
1014	847
1015	770
1016	14
1016	50
1016	69
1016	320
1016	350
1016	445
1016	593
1016	622
1016	643
1016	741
1016	991
1017	66
1017	424
1017	482
1017	640
1017	693
1017	710
1017	793
1017	817
1017	869
1018	586
1019	511
1019	514
1019	602
1019	746
1019	829
1019	849
1019	953
1019	972
1019	1004
1020	7
1020	166
1020	415
1020	887
1021	213
1021	373
1021	453
1021	762
1021	789
1021	829
1021	849
1021	860
1021	866
1021	873
1021	895
1021	911
1021	912
1021	975
1022	790
1023	0
1023	1
1023	2
1023	3
1023	4
1023	5
1023	8
1023	11
1023	13
1023	15
1023	23
1023	24
1023	32
1023	34
1023	38
1023	57
1023	75
1023	97
1023	116
1023	122
1023	138
1023	160
1023	169
1023	183
1023	228
1023	251
1023	259
1023	282
1023	304
1023	324
1023	367
1023	372
1023	376
1023	377
1023	444
1023	504
1023	530
1023	598
1023	639
1023	673
1023	704
1023	766
1023	768
1023	829
1023	860
1023	909
1023	918
1024	363
1024	366
1024	574
1025	960
1026	14
1026	50
1026	52
1026	69
1026	102
1026	566
1027	270
1028	380
1029	608
1030	650
1031	964
1032	202
1033	54
1033	112
1034	5
1034	25
1034	27
1034	116
1034	121
1034	143
1034	265
1034	304
1034	364
1034	370
1034	504
1034	535
1034	768
1034	799
1035	495
1036	228
1037	250
1037	668
1038	186
1039	956
1040	19
1040	968
1041	8
1042	531
1042	990
1043	441
1043	533
1044	361
1045	879
1045	883
1046	54
1046	84
1046	542
1046	969
1046	972
1046	1004
1046	1019
1047	270
1048	876
1049	478
1050	213
1051	18
1052	632
1053	3
1053	10
1053	13
1053	15
1053	16
1053	17
1053	47
1053	79
1053	196
1053	229
1053	282
1053	381
1053	387
1053	514
1053	603
1053	639
1053	737
1053	938
1054	809
1055	401
1056	440
1056	464
1057	637
1058	453
1059	730
1059	775
1060	47
1060	71
1060	168
1061	450
1061	466
1061	612
1061	735
1061	922
1062	3
1062	4
1062	5
1062	9
1062	160
1062	529
1062	642
1062	646
1062	754
1062	853
1062	866
1062	972
1062	1023
1063	30
1063	255
1063	992
1063	996
1064	644
1065	48
1065	95
1065	854
1066	528
1067	185
1068	814
1069	147
1070	221
1070	641
1071	3
1071	4
1071	5
1071	25
1071	27
1071	304
1072	156
1072	162
1072	212
1072	781
1072	834
1072	918
1073	12
1073	142
1073	234
1073	254
1073	503
1074	363
1074	366
1074	574
1074	677
1074	1024
1075	228
1075	1036
1076	193
1076	221
1076	421
1077	673
1078	786
1079	95
1080	2
1080	6
1080	9
1080	16
1080	21
1080	32
1080	34
1080	54
1080	58
1080	84
1080	96
1080	112
1080	118
1080	140
1080	160
1080	177
1080	229
1080	234
1080	264
1080	280
1080	382
1080	385
1080	429
1080	463
1080	471
1080	498
1080	587
1080	709
1080	840
1080	853
1080	863
1080	867
1080	897
1080	918
1080	972
1081	458
1082	879
1082	883
1082	1045
1083	862
1084	952
1085	657
1086	1
1086	15
1086	16
1086	17
1086	20
1086	23
1086	33
1086	47
1086	80
1086	99
1086	282
1087	705
